temperature_2m,relative_humidity_2m,surface_pressure,precipitation,wind_speed_10m,datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI,hour_sin,hour_cos,month_sin,month_cos
9.0,90,958.2,0.0,4.0,2026-01-27 05:00:00,18.6,22.0,288.0,3.4,6.0,94.0,148,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
8.8,95,958.4,0.6,6.3,2026-01-27 06:00:00,17.2,20.8,472.0,12.5,6.6,84.0,146,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
8.5,94,958.4,0.9,8.8,2026-01-27 07:00:00,20.0,23.6,767.0,25.2,7.4,69.0,145,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
8.7,95,958.5,0.4,8.9,2026-01-27 08:00:00,26.5,30.0,1055.0,35.5,8.2,57.0,144,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
9.3,92,958.4,0.6,5.3,2026-01-27 09:00:00,33.1,36.4,1367.0,41.9,9.0,48.0,142,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
9.9,92,958.6,0.2,4.8,2026-01-27 10:00:00,37.8,41.2,1672.0,46.0,9.9,40.0,141,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
9.9,94,959.4,0.3,4.1,2026-01-27 11:00:00,40.0,44.0,1768.0,46.5,10.7,39.0,140,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
10.5,90,958.6,1.1,3.6,2026-01-27 12:00:00,44.5,48.5,1453.0,40.6,11.5,49.0,140,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
11.8,71,957.8,0.6,4.7,2026-01-27 13:00:00,47.4,51.8,929.0,31.1,12.2,65.0,142,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
11.1,70,957.1,0.1,7.0,2026-01-27 14:00:00,34.6,45.5,593.0,25.3,12.9,76.0,144,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
11.5,65,956.8,0.0,4.8,2026-01-27 15:00:00,29.7,42.3,562.0,25.7,13.3,77.0,144,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
11.3,66,956.9,0.0,3.8,2026-01-27 16:00:00,29.7,41.8,720.0,29.8,13.8,74.0,144,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
11.0,74,957.2,0.0,0.5,2026-01-27 17:00:00,31.7,35.9,1111.0,35.3,11.7,59.0,142,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
9.9,76,957.2,0.0,9.1,2026-01-27 18:00:00,35.5,39.1,1992.0,47.5,12.5,43.0,138,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
8.5,87,957.5,0.0,7.4,2026-01-27 19:00:00,43.7,47.3,3107.0,64.1,13.6,21.0,133,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
7.7,91,957.7,0.0,4.6,2026-01-27 20:00:00,52.2,56.6,3730.0,75.4,14.4,5.0,126,-0.8660254037844386,0.5,0.49999999999999994,0.8660254037844387
7.2,91,958.3,0.0,3.6,2026-01-27 21:00:00,58.7,62.2,3443.0,76.3,15.0,0.0,120,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
7.1,89,958.7,0.0,5.0,2026-01-27 22:00:00,64.0,67.1,2664.0,71.9,15.3,1.0,115,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
7.8,92,959.2,0.0,8.6,2026-01-27 23:00:00,65.7,68.5,1924.0,67.6,14.9,3.0,113,-0.2588190451025215,0.9659258262890681,0.49999999999999994,0.8660254037844387
7.4,92,959.1,0.0,8.0,2026-01-28 00:00:00,61.7,64.0,1360.0,65.8,13.4,4.0,111,0.0,1.0,0.49999999999999994,0.8660254037844387
6.6,91,958.5,0.0,7.6,2026-01-28 01:00:00,56.0,58.4,835.0,64.2,11.2,5.0,111,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
5.6,94,958.2,0.0,6.5,2026-01-28 02:00:00,50.8,53.1,466.0,61.2,9.4,7.0,111,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
5.0,95,957.9,0.0,6.5,2026-01-28 03:00:00,45.8,48.2,277.0,54.7,8.3,11.0,112,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
4.8,95,957.6,0.0,8.1,2026-01-28 04:00:00,41.4,43.8,243.0,46.9,7.5,17.0,113,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
5.6,88,957.1,0.0,9.1,2026-01-28 05:00:00,37.8,38.8,408.0,31.3,6.7,27.0,114,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
5.6,88,957.4,0.0,7.8,2026-01-28 06:00:00,34.6,36.1,974.0,35.9,7.8,24.0,116,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
5.3,89,957.7,0.0,6.7,2026-01-28 07:00:00,38.6,39.8,1738.0,41.8,9.4,21.0,118,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
6.0,86,958.3,0.0,7.3,2026-01-28 08:00:00,41.8,43.1,2133.0,43.9,11.0,26.0,120,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
8.4,79,959.6,0.0,3.9,2026-01-28 09:00:00,44.6,45.9,1790.0,38.5,12.6,44.0,121,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
10.9,70,960.7,0.0,1.5,2026-01-28 10:00:00,32.8,34.3,1078.0,29.1,14.3,69.0,123,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
12.7,65,960.9,0.0,1.5,2026-01-28 11:00:00,26.1,28.5,540.0,21.2,15.9,91.0,122,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
14.2,62,960.7,0.0,2.7,2026-01-28 12:00:00,22.1,24.5,380.0,15.5,17.5,107.0,121,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
15.0,58,960.2,0.0,4.5,2026-01-28 13:00:00,20.5,22.9,393.0,11.2,19.0,120.0,118,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
15.3,55,959.9,0.0,5.0,2026-01-28 14:00:00,20.1,22.8,514.0,11.7,20.3,124.0,115,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
15.2,53,959.5,0.0,3.0,2026-01-28 15:00:00,20.5,23.5,762.0,18.5,20.8,115.0,114,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
14.9,52,959.1,0.0,0.5,2026-01-28 16:00:00,22.0,25.3,1117.0,29.9,21.1,98.0,113,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
13.2,69,959.0,0.0,1.9,2026-01-28 17:00:00,24.3,25.4,1450.0,46.3,18.2,67.0,112,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
11.8,71,959.1,0.0,6.0,2026-01-28 18:00:00,46.1,47.3,1765.0,63.4,23.3,48.0,111,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
10.6,76,959.3,0.0,7.0,2026-01-28 19:00:00,64.3,65.4,2057.0,86.8,30.2,23.0,112,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
9.6,81,959.4,0.0,6.7,2026-01-28 20:00:00,74.7,76.8,2184.0,102.3,34.4,4.0,115,-0.8660254037844386,0.5,0.49999999999999994,0.8660254037844387
8.6,86,959.7,0.0,6.0,2026-01-28 21:00:00,80.8,83.8,2046.0,102.9,33.9,0.0,117,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
8.0,87,959.5,0.0,4.7,2026-01-28 22:00:00,86.4,90.3,1742.0,95.7,30.8,1.0,119,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
7.7,87,959.6,0.0,5.3,2026-01-28 23:00:00,87.8,91.5,1428.0,88.0,26.8,3.0,122,-0.2588190451025215,0.9659258262890681,0.49999999999999994,0.8660254037844387
7.6,87,959.4,0.0,3.7,2026-01-29 00:00:00,79.2,82.2,1125.0,83.0,21.7,2.0,124,0.0,1.0,0.49999999999999994,0.8660254037844387
7.8,84,959.3,0.0,5.9,2026-01-29 01:00:00,65.2,67.5,812.0,77.4,15.7,2.0,126,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
7.5,84,958.8,0.0,6.3,2026-01-29 02:00:00,52.4,54.1,580.0,69.1,11.1,6.0,127,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
7.1,85,958.6,0.0,5.9,2026-01-29 03:00:00,43.4,44.7,437.0,53.8,8.9,18.0,127,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
6.6,86,957.9,0.0,6.3,2026-01-29 04:00:00,37.4,38.4,374.0,35.8,8.1,34.0,127,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
6.8,83,957.5,0.0,7.8,2026-01-29 05:00:00,31.3,32.1,457.0,18.6,5.6,50.0,126,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
6.7,83,957.9,0.0,7.5,2026-01-29 06:00:00,28.7,29.6,846.0,27.5,6.4,41.0,126,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
6.4,84,958.2,0.0,7.1,2026-01-29 07:00:00,31.9,32.8,1381.0,39.5,7.7,29.0,125,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
7.1,81,958.7,0.0,7.6,2026-01-29 08:00:00,38.9,39.9,1646.0,45.7,8.9,28.0,124,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
9.9,72,959.9,0.0,5.9,2026-01-29 09:00:00,43.8,44.9,1359.0,40.9,10.1,49.0,124,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
12.7,63,960.6,0.0,2.9,2026-01-29 10:00:00,36.1,38.0,802.0,30.3,11.4,81.0,124,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
14.5,57,960.7,0.0,4.8,2026-01-29 11:00:00,21.0,24.6,406.0,21.3,12.5,106.0,124,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
15.9,52,960.3,0.0,7.2,2026-01-29 12:00:00,18.8,22.8,349.0,15.2,13.4,120.0,124,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
16.5,49,959.7,0.0,10.2,2026-01-29 13:00:00,17.6,21.4,452.0,10.7,14.1,127.0,123,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
16.5,49,959.2,0.0,11.4,2026-01-29 14:00:00,16.8,20.1,609.0,11.1,14.7,126.0,123,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
16.5,49,958.8,0.0,10.4,2026-01-29 15:00:00,16.5,19.6,792.0,18.5,14.8,115.0,123,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
16.1,51,958.1,0.0,8.6,2026-01-29 16:00:00,17.4,20.1,1028.0,30.8,14.6,97.0,122,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
14.4,60,957.3,0.0,8.4,2026-01-29 17:00:00,26.1,28.1,1291.0,50.6,15.9,73.0,122,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
12.1,68,957.1,0.0,8.1,2026-01-29 18:00:00,50.6,52.6,1651.0,67.6,18.7,52.0,122,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
10.7,74,957.5,0.0,8.2,2026-01-29 19:00:00,67.5,70.8,2036.0,90.8,22.4,22.0,122,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
9.8,77,957.3,0.0,7.5,2026-01-29 20:00:00,74.0,77.5,2209.0,105.7,24.3,1.0,123,-0.8660254037844386,0.5,0.49999999999999994,0.8660254037844387
9.5,76,958.0,0.0,7.1,2026-01-29 21:00:00,76.6,80.3,2008.0,105.0,22.8,0.0,123,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
9.3,75,958.4,0.0,5.8,2026-01-29 22:00:00,79.2,82.4,1594.0,96.1,19.5,0.0,122,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
9.2,74,958.4,0.0,5.5,2026-01-29 23:00:00,76.4,78.9,1207.0,86.2,16.1,4.0,121,-0.2588190451025215,0.9659258262890681,0.49999999999999994,0.8660254037844387
9.2,73,957.9,0.0,5.2,2026-01-30 00:00:00,65.4,67.8,907.0,77.8,13.0,11.0,120,0.0,1.0,0.49999999999999994,0.8660254037844387
9.2,74,957.7,0.0,3.6,2026-01-30 01:00:00,51.9,54.2,634.0,68.5,9.8,21.0,119,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
9.8,71,957.3,0.0,3.6,2026-01-30 02:00:00,42.0,43.9,445.0,58.5,7.3,31.0,117,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
9.7,70,956.9,0.0,2.7,2026-01-30 03:00:00,36.4,38.1,310.0,45.1,5.8,42.0,116,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
9.8,66,956.6,0.0,3.3,2026-01-30 04:00:00,33.5,34.9,259.0,31.0,5.1,53.0,116,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
9.8,74,956.8,0.0,7.0,2026-01-30 05:00:00,24.2,25.2,442.0,7.5,4.1,75.0,115,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
9.0,73,957.0,0.0,5.5,2026-01-30 06:00:00,23.4,24.6,1124.0,20.3,5.5,60.0,115,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
8.2,74,957.2,0.0,4.1,2026-01-30 07:00:00,28.0,29.3,2041.0,37.5,7.5,40.0,114,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
9.3,70,957.9,0.0,3.6,2026-01-30 08:00:00,36.6,37.8,2546.0,47.8,9.2,30.0,114,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
11.5,65,959.0,0.0,3.7,2026-01-30 09:00:00,38.5,40.2,2235.0,44.6,10.1,40.0,113,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
13.7,55,959.6,0.0,0.4,2026-01-30 10:00:00,44.7,45.9,1513.0,34.6,10.6,61.0,113,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
15.7,47,960.0,0.0,2.0,2026-01-30 11:00:00,23.9,28.5,950.0,25.6,11.5,80.0,114,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
17.3,42,959.6,0.0,1.5,2026-01-30 12:00:00,15.8,21.0,742.0,18.1,13.1,95.0,114,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
18.2,41,958.5,0.0,1.8,2026-01-30 13:00:00,13.9,19.2,694.0,11.8,15.1,109.0,114,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
18.6,41,957.3,0.0,2.0,2026-01-30 14:00:00,14.1,19.1,787.0,13.7,17.0,110.0,113,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
18.5,43,956.8,0.0,3.5,2026-01-30 15:00:00,15.1,19.7,1055.0,30.0,18.5,91.0,113,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
17.5,47,956.6,0.0,5.2,2026-01-30 16:00:00,17.3,21.5,1466.0,54.4,19.9,60.0,113,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
15.4,52,956.2,0.0,8.3,2026-01-30 17:00:00,43.9,47.0,1901.0,90.9,19.5,25.0,113,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
13.6,62,955.6,0.0,7.0,2026-01-30 18:00:00,65.7,70.3,2434.0,98.3,24.3,17.0,115,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
12.0,74,955.4,0.0,4.6,2026-01-30 19:00:00,82.7,87.8,2992.0,108.3,30.7,7.0,116,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
10.9,79,955.4,0.0,3.5,2026-01-30 20:00:00,92.7,98.3,3240.0,113.2,34.1,0.0,118,-0.8660254037844386,0.5,0.49999999999999994,0.8660254037844387
10.7,76,955.8,0.0,5.0,2026-01-30 21:00:00,99.2,104.8,2948.0,109.2,31.9,0.0,120,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
10.6,73,956.1,0.0,6.6,2026-01-30 22:00:00,104.1,109.4,2347.0,100.1,26.6,1.0,122,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
10.5,73,956.1,0.0,8.5,2026-01-30 23:00:00,102.2,106.2,1790.0,90.5,21.3,3.0,125,-0.2588190451025215,0.9659258262890681,0.49999999999999994,0.8660254037844387
10.5,75,956.0,0.0,4.2,2026-01-31 00:00:00,92.4,95.5,1375.0,81.1,16.4,4.0,127,0.0,1.0,0.49999999999999994,0.8660254037844387
9.7,76,955.4,0.0,3.8,2026-01-31 01:00:00,78.9,81.5,1005.0,71.1,11.4,5.0,130,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
9.3,76,955.3,0.0,3.6,2026-01-31 02:00:00,66.8,68.9,743.0,62.4,7.7,7.0,133,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
8.9,74,955.2,0.0,4.5,2026-01-31 03:00:00,55.5,57.9,602.0,55.4,6.0,11.0,136,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
8.7,71,955.3,0.0,5.8,2026-01-31 04:00:00,47.0,49.9,568.0,49.6,5.8,16.0,138,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
9.5,65,955.4,0.0,3.6,2026-01-31 05:00:00,25.5,27.7,664.0,5.6,5.3,74.0,139,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
8.9,69,955.7,0.0,4.9,2026-01-31 06:00:00,26.1,28.3,1017.0,19.4,7.2,59.0,139,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
7.9,72,956.1,0.0,4.5,2026-01-31 07:00:00,34.0,36.1,1500.0,37.9,9.8,41.0,139,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
8.5,71,957.1,0.0,5.6,2026-01-31 08:00:00,43.3,45.2,1748.0,48.0,12.1,35.0,140,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
10.5,65,958.3,0.0,5.8,2026-01-31 09:00:00,45.6,47.1,1526.0,41.5,13.7,55.0,141,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
13.5,54,959.4,0.0,5.2,2026-01-31 10:00:00,41.1,43.2,1070.0,26.6,15.0,88.0,142,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
15.3,50,959.9,0.0,5.0,2026-01-31 11:00:00,31.1,33.2,721.0,14.6,15.6,116.0,141,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
16.6,47,959.4,0.0,3.8,2026-01-31 12:00:00,26.0,27.8,555.0,8.1,15.2,134.0,142,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
17.3,46,958.4,0.0,4.1,2026-01-31 13:00:00,24.7,26.3,497.0,4.5,14.2,146.0,143,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
17.5,43,957.5,0.0,3.3,2026-01-31 14:00:00,24.7,26.1,659.0,7.8,13.7,146.0,144,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
17.6,41,957.1,0.0,2.4,2026-01-31 15:00:00,24.7,26.0,1189.0,21.2,13.8,128.0,145,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
17.4,41,956.9,0.0,1.9,2026-01-31 16:00:00,26.0,27.3,1940.0,41.4,14.4,98.0,146,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
16.2,54,956.4,0.0,3.8,2026-01-31 17:00:00,36.8,37.5,2587.0,62.9,16.8,65.0,147,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
14.3,64,956.4,0.0,2.6,2026-01-31 18:00:00,57.7,58.6,3106.0,81.3,22.2,47.0,146,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
13.3,67,956.6,0.0,2.6,2026-01-31 19:00:00,76.8,78.5,3520.0,106.4,29.4,21.0,145,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
12.1,74,956.7,0.0,3.0,2026-01-31 20:00:00,87.5,90.3,3575.0,122.9,33.5,3.0,145,-0.8660254037844386,0.5,0.49999999999999994,0.8660254037844387
11.6,75,957.2,0.0,4.4,2026-01-31 21:00:00,91.3,94.8,3011.0,125.1,31.8,0.0,144,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
11.3,73,957.6,0.0,5.5,2026-01-31 22:00:00,89.9,93.4,2088.0,118.8,26.9,0.0,144,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
11.0,74,958.1,0.0,8.0,2026-01-31 23:00:00,80.1,83.1,1329.0,106.1,22.1,3.0,142,-0.2588190451025215,0.9659258262890681,0.49999999999999994,0.8660254037844387
10.7,75,958.3,0.0,7.3,2026-02-01 00:00:00,69.2,71.2,930.0,83.6,18.2,19.0,140,0.0,1.0,0.8660254037844386,0.5000000000000001
10.6,74,958.2,0.0,8.4,2026-02-01 01:00:00,59.3,60.8,696.0,54.8,14.3,40.0,137,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
10.6,73,958.2,0.0,6.9,2026-02-01 02:00:00,50.3,51.1,558.0,31.9,11.3,57.0,135,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
10.2,75,957.9,0.0,3.7,2026-02-01 03:00:00,43.4,44.0,466.0,18.8,9.6,66.0,134,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001
9.9,77,957.3,0.0,2.7,2026-02-01 04:00:00,38.6,39.3,470.0,11.7,8.8,71.0,132,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10.7,73,957.2,0.0,2.9,2026-02-01 05:00:00,35.3,36.1,660.0,8.5,8.2,90.0,131,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
10.1,77,957.5,0.0,3.1,2026-02-01 06:00:00,33.4,34.1,1260.0,23.5,9.1,70.0,132,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
9.2,81,958.0,0.0,3.8,2026-02-01 07:00:00,38.2,39.0,2045.0,43.5,10.3,44.0,133,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9.9,78,958.4,0.0,4.8,2026-02-01 08:00:00,47.0,47.7,2427.0,53.5,11.7,35.0,134,0.8660254037844388,-0.4999999999999998,0.8660254037844386,0.5000000000000001
12.0,69,959.5,0.0,5.9,2026-02-01 09:00:00,50.1,50.8,2007.0,43.7,13.3,59.0,134,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
14.7,58,960.0,0.0,4.0,2026-02-01 10:00:00,38.9,42.0,1183.0,23.9,15.0,100.0,134,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
15.8,54,960.8,0.0,4.6,2026-02-01 11:00:00,36.8,42.6,570.0,9.0,16.1,130.0,134,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
16.3,51,960.5,0.0,5.4,2026-02-01 12:00:00,37.0,44.6,380.0,3.8,15.9,139.0,135,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
16.4,50,959.7,0.1,5.7,2026-02-01 13:00:00,36.2,43.5,400.0,3.5,15.1,137.0,136,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
16.6,49,959.4,0.2,4.7,2026-02-01 14:00:00,36.6,45.2,600.0,8.7,14.8,128.0,137,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001
16.5,49,959.1,0.0,2.8,2026-02-01 15:00:00,37.5,48.0,1059.0,21.8,15.4,111.0,138,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
16.4,50,958.9,0.0,3.0,2026-02-01 16:00:00,37.7,48.3,1698.0,40.4,16.5,88.0,140,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001
15.6,58,958.4,0.0,2.2,2026-02-01 17:00:00,53.0,63.3,2256.0,41.9,16.5,88.0,141,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
13.3,71,958.4,0.0,4.8,2026-02-01 18:00:00,85.9,95.9,2716.0,64.9,22.3,63.0,143,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
12.0,77,958.7,0.0,6.3,2026-02-01 19:00:00,108.0,117.8,3094.0,96.2,30.1,28.0,146,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
11.1,80,958.8,0.0,2.7,2026-02-01 20:00:00,117.6,127.1,3179.0,116.6,34.7,3.0,149,-0.8660254037844386,0.5,0.8660254037844386,0.5000000000000001
10.3,81,959.3,0.0,1.8,2026-02-01 21:00:00,120.1,129.9,2768.0,116.3,33.6,0.0,151,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
9.8,79,959.6,0.0,1.4,2026-02-01 22:00:00,124.8,134.1,2064.0,105.1,29.4,0.0,151,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
10.8,72,959.8,0.0,2.5,2026-02-01 23:00:00,128.5,136.0,1465.0,93.7,24.6,3.0,152,-0.2588190451025215,0.9659258262890681,0.8660254037844386,0.5000000000000001
10.6,73,960.0,0.0,0.7,2026-02-02 00:00:00,119.7,124.8,1108.0,86.6,19.3,3.0,154,0.0,1.0,0.8660254037844386,0.5000000000000001
9.1,80,959.8,0.0,3.6,2026-02-02 01:00:00,102.0,105.5,855.0,79.2,13.5,3.0,155,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
8.9,81,960.0,0.0,5.1,2026-02-02 02:00:00,77.8,81.0,694.0,68.3,9.1,9.0,157,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
8.7,80,960.2,0.0,4.8,2026-02-02 03:00:00,59.6,63.3,601.0,48.5,7.2,27.0,158,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001
8.1,82,959.8,0.0,2.7,2026-02-02 04:00:00,50.9,54.0,600.0,25.3,6.7,50.0,158,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
8.7,74,959.9,0.0,1.3,2026-02-02 05:00:00,47.8,50.8,746.0,11.6,6.4,60.0,158,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
9.0,75,959.8,0.0,2.4,2026-02-02 06:00:00,42.4,44.9,1223.0,21.9,7.4,49.0,159,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
8.8,77,960.2,0.0,3.1,2026-02-02 07:00:00,42.7,44.8,1848.0,35.7,8.9,36.0,159,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9.9,76,960.7,0.0,5.3,2026-02-02 08:00:00,45.5,47.7,2126.0,43.3,10.7,33.0,159,0.8660254037844388,-0.4999999999999998,0.8660254037844386,0.5000000000000001
