date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI,month,month_sin,month_cos
2024-05-21,37.6,26.0,31.5,0.0,14.6,16.620833333333334,29.229166666666668,390.25,20.254166666666663,4.941666666666666,96.375,80.66666666666667,5,0.49999999999999994,-0.8660254037844387
2024-05-22,38.9,23.2,32.0,0.0,11.5,17.775000000000002,28.77916666666667,438.2083333333333,21.441666666666663,7.179166666666667,109.875,99.58333333333331,5,0.49999999999999994,-0.8660254037844387
2024-05-23,38.9,23.6,32.1,0.0,13.4,16.8,27.0875,408.75,19.508333333333333,6.679166666666667,114.08333333333331,101.29166666666669,5,0.49999999999999994,-0.8660254037844387
2024-05-24,38.3,24.2,32.0,0.0,20.2,23.4625,41.1125,480.7083333333333,25.058333333333334,6.8875,106.16666666666669,96.58333333333331,5,0.49999999999999994,-0.8660254037844387
2024-05-25,37.0,25.5,31.4,0.0,19.2,19.85,40.208333333333336,396.5416666666667,20.495833333333334,4.7875000000000005,97.41666666666669,88.83333333333333,5,0.49999999999999994,-0.8660254037844387
2024-05-26,39.4,26.1,32.4,0.0,17.2,15.75,29.175,406.9166666666667,21.5125,5.016666666666667,101.625,87.25,5,0.49999999999999994,-0.8660254037844387
2024-05-27,39.4,27.6,32.5,0.0,18.8,13.116666666666667,22.1,435.5833333333333,24.02083333333333,5.320833333333334,105.58333333333331,89.125,5,0.49999999999999994,-0.8660254037844387
2024-05-28,39.1,26.3,32.2,0.0,19.7,11.6,19.245833333333334,453.4583333333333,24.991666666666664,5.041666666666667,100.125,84.79166666666667,5,0.49999999999999994,-0.8660254037844387
2024-05-29,39.3,27.0,32.4,0.0,28.1,13.745833333333332,22.14583333333333,437.4583333333333,23.34166666666667,5.933333333333334,108.25,89.04166666666667,5,0.49999999999999994,-0.8660254037844387
2024-05-30,39.3,25.6,31.8,0.0,15.2,12.4,22.079166666666666,369.4583333333333,18.791666666666668,4.079166666666667,107.45833333333331,85.29166666666667,5,0.49999999999999994,-0.8660254037844387
2024-05-31,39.6,24.4,32.6,0.0,22.6,17.900000000000002,31.941666666666663,432.875,21.279166666666665,6.179166666666667,110.5,86.83333333333333,5,0.49999999999999994,-0.8660254037844387
2024-06-01,40.3,24.5,32.7,0.0,20.2,18.0125,32.641666666666666,369.4166666666667,15.841666666666669,4.9875,120.58333333333331,99.79166666666669,6,1.2246467991473532e-16,-1.0
2024-06-02,39.4,24.0,32.4,0.0,10.6,20.633333333333333,37.60416666666666,509.25,26.42083333333333,5.920833333333333,112.45833333333331,101.54166666666669,6,1.2246467991473532e-16,-1.0
2024-06-03,40.1,25.6,32.7,0.0,24.1,25.866666666666664,46.50833333333333,522.2916666666666,22.84583333333333,7.495833333333334,125.875,116.20833333333331,6,1.2246467991473532e-16,-1.0
2024-06-04,38.7,26.6,31.2,0.0,23.6,30.058333333333334,57.23333333333333,581.25,29.995833333333334,8.445833333333333,108.83333333333331,106.83333333333331,6,1.2246467991473532e-16,-1.0
2024-06-05,36.4,24.5,30.0,0.9,20.8,24.991666666666664,47.895833333333336,423.625,20.191666666666663,4.845833333333333,95.875,90.04166666666667,6,1.2246467991473532e-16,-1.0
2024-06-06,33.2,22.7,26.5,4.3,18.1,27.004166666666663,69.75416666666666,288.875,10.616666666666667,5.354166666666667,119.54166666666669,92.625,6,1.2246467991473532e-16,-1.0
2024-06-07,33.0,21.9,27.0,0.4,16.6,23.2375,44.145833333333336,377.7916666666667,18.029166666666665,6.245833333333334,104.04166666666669,101.75,6,1.2246467991473532e-16,-1.0
2024-06-08,35.3,21.1,28.4,0.0,16.1,17.254166666666666,30.09166666666667,371.4583333333333,19.279166666666665,5.604166666666667,106.375,96.875,6,1.2246467991473532e-16,-1.0
2024-06-09,36.0,21.3,29.1,0.0,17.2,13.566666666666668,22.2,386.1666666666667,20.225,4.25,107.29166666666669,91.33333333333331,6,1.2246467991473532e-16,-1.0
2024-06-10,38.0,22.6,30.5,0.0,21.6,16.912499999999998,27.058333333333334,413.8333333333333,20.629166666666663,5.333333333333333,115.33333333333331,96.95833333333331,6,1.2246467991473532e-16,-1.0
2024-06-11,39.4,25.3,32.2,0.0,13.7,17.616666666666667,27.866666666666664,361.2916666666667,17.041666666666668,5.0875,118.33333333333331,101.5,6,1.2246467991473532e-16,-1.0
2024-06-12,41.2,26.2,33.6,0.0,11.3,17.370833333333334,26.7625,417.7083333333333,20.22083333333333,6.345833333333334,118.33333333333331,104.41666666666669,6,1.2246467991473532e-16,-1.0
2024-06-13,40.9,25.8,33.2,0.0,20.9,21.65416666666667,34.8125,452.4166666666667,23.616666666666664,6.145833333333333,117.0,97.75,6,1.2246467991473532e-16,-1.0
2024-06-14,38.8,26.4,32.4,0.0,23.3,23.995833333333334,40.333333333333336,417.375,18.47083333333333,5.433333333333334,112.25,99.95833333333331,6,1.2246467991473532e-16,-1.0
2024-06-15,40.9,27.2,33.4,0.0,24.9,21.516666666666666,38.0,389.0,16.216666666666665,6.008333333333333,119.625,105.875,6,1.2246467991473532e-16,-1.0
2024-06-16,41.6,26.8,34.7,0.0,18.1,21.416666666666668,38.60416666666666,485.0416666666667,24.441666666666663,6.570833333333333,106.83333333333331,99.04166666666669,6,1.2246467991473532e-16,-1.0
2024-06-17,42.8,26.7,34.9,0.0,24.0,22.179166666666664,38.7375,512.375,26.9375,6.891666666666667,102.29166666666669,97.29166666666669,6,1.2246467991473532e-16,-1.0
2024-06-18,42.7,28.3,35.2,0.0,22.9,26.4,49.32916666666667,525.9583333333334,27.52083333333333,6.8125,102.0,99.16666666666669,6,1.2246467991473532e-16,-1.0
2024-06-19,40.1,27.3,34.3,0.0,17.3,24.3125,44.4625,477.4583333333333,25.34583333333333,6.8125,111.83333333333331,106.66666666666669,6,1.2246467991473532e-16,-1.0
2024-06-20,36.0,27.7,31.8,0.0,17.4,27.1625,52.07083333333333,367.625,13.595833333333331,7.795833333333333,129.91666666666666,115.41666666666669,6,1.2246467991473532e-16,-1.0
2024-06-21,34.3,24.4,29.4,0.2,14.1,34.87083333333333,64.62083333333334,491.1666666666667,23.125,8.387500000000001,119.91666666666669,112.58333333333331,6,1.2246467991473532e-16,-1.0
2024-06-22,37.1,25.0,31.2,0.0,14.1,35.25,57.48333333333333,623.75,35.612500000000004,8.304166666666667,115.625,133.54166666666666,6,1.2246467991473532e-16,-1.0
2024-06-23,38.0,27.7,32.4,0.0,17.6,24.27083333333333,45.98333333333333,410.2083333333333,20.779166666666665,5.870833333333334,113.41666666666669,108.29166666666669,6,1.2246467991473532e-16,-1.0
2024-06-24,39.3,26.9,33.1,0.0,12.4,27.04583333333333,48.78333333333333,530.375,28.054166666666664,6.875,111.25,114.5,6,1.2246467991473532e-16,-1.0
2024-06-25,40.0,26.1,33.7,0.0,14.0,28.22083333333333,49.775,538.0833333333334,25.554166666666664,6.8875,123.58333333333331,118.33333333333331,6,1.2246467991473532e-16,-1.0
2024-06-26,41.5,26.8,35.1,0.0,17.2,22.45833333333333,33.69583333333333,510.0,23.02916666666667,8.0875,130.79166666666666,125.95833333333331,6,1.2246467991473532e-16,-1.0
2024-06-27,38.6,29.4,33.3,0.0,19.2,64.14999999999999,126.22083333333336,529.3333333333334,18.7625,10.725,137.5,121.75,6,1.2246467991473532e-16,-1.0
2024-06-28,36.9,25.5,32.1,0.4,13.0,67.62916666666666,119.8375,474.3333333333333,14.108333333333334,11.925,157.25,166.91666666666666,6,1.2246467991473532e-16,-1.0
2024-06-29,38.2,26.0,32.8,5.7,12.5,63.76666666666666,106.58333333333331,528.4166666666666,20.42083333333333,9.233333333333333,127.20833333333331,157.58333333333334,6,1.2246467991473532e-16,-1.0
2024-06-30,37.9,25.9,32.3,0.3,10.8,72.04166666666667,117.51666666666668,534.7083333333334,18.433333333333334,10.416666666666666,131.29166666666666,160.83333333333334,6,1.2246467991473532e-16,-1.0
2024-07-01,38.4,26.5,32.4,5.6,12.3,62.05,97.325,477.8333333333333,14.720833333333331,9.066666666666666,130.66666666666666,159.58333333333334,7,-0.4999999999999998,-0.8660254037844388
2024-07-02,36.8,25.1,31.3,18.9,17.3,55.24583333333334,89.25833333333333,490.6666666666667,18.34583333333333,8.5875,127.875,156.04166666666666,7,-0.4999999999999998,-0.8660254037844388
2024-07-03,38.3,26.1,32.5,1.6,17.9,44.45,78.30833333333334,406.9166666666667,14.129166666666668,6.616666666666667,118.75,134.5,7,-0.4999999999999998,-0.8660254037844388
2024-07-04,32.9,25.8,29.2,7.3,20.6,21.5375,33.87916666666667,330.7916666666667,10.804166666666667,4.7625,115.20833333333331,105.16666666666669,7,-0.4999999999999998,-0.8660254037844388
2024-07-05,31.1,23.8,27.6,11.7,17.8,19.179166666666667,29.77083333333333,392.7916666666667,16.925,5.741666666666667,102.375,71.66666666666667,7,-0.4999999999999998,-0.8660254037844388
2024-07-06,31.8,21.9,26.9,24.8,14.1,20.95833333333333,33.50833333333333,368.4583333333333,13.166666666666666,5.4125000000000005,117.33333333333331,83.66666666666667,7,-0.4999999999999998,-0.8660254037844388
2024-07-07,30.8,22.1,27.2,0.8,16.9,31.52083333333333,47.50416666666666,576.0833333333334,28.945833333333336,8.825000000000001,115.54166666666669,106.95833333333331,7,-0.4999999999999998,-0.8660254037844388
2024-07-08,33.7,23.9,29.0,0.0,8.2,40.04583333333333,61.4,741.75,36.8,12.5375,122.5,133.91666666666666,7,-0.4999999999999998,-0.8660254037844388
2024-07-09,33.6,24.5,29.3,2.5,13.3,41.7875,70.03750000000001,626.8333333333334,33.487500000000004,9.7875,115.41666666666669,123.375,7,-0.4999999999999998,-0.8660254037844388
2024-07-10,33.0,23.8,29.0,11.0,15.9,49.8375,86.82916666666667,764.5833333333334,42.03333333333333,11.325,106.375,141.79166666666666,7,-0.4999999999999998,-0.8660254037844388
2024-07-11,32.7,25.8,28.9,7.2,24.0,43.67083333333333,74.6875,795.625,45.53333333333333,8.716666666666667,83.83333333333333,128.83333333333334,7,-0.4999999999999998,-0.8660254037844388
2024-07-12,32.5,25.2,28.7,1.5,19.8,47.55833333333334,77.91666666666667,743.6666666666666,41.54583333333333,9.416666666666666,94.58333333333331,129.79166666666666,7,-0.4999999999999998,-0.8660254037844388
2024-07-13,32.5,23.5,28.4,0.0,7.3,45.25416666666666,70.10833333333333,731.7083333333334,38.37083333333333,11.075,114.70833333333331,148.29166666666666,7,-0.4999999999999998,-0.8660254037844388
2024-07-14,33.4,23.1,28.5,14.1,19.7,44.9,65.92916666666666,944.5833333333334,45.8125,13.104166666666666,119.79166666666669,149.58333333333334,7,-0.4999999999999998,-0.8660254037844388
2024-07-15,35.6,24.8,30.2,0.0,12.6,36.079166666666666,57.5625,672.5416666666666,35.737500000000004,9.133333333333333,108.125,134.70833333333334,7,-0.4999999999999998,-0.8660254037844388
2024-07-16,35.8,25.3,30.7,0.0,9.7,37.4625,57.675,755.8333333333334,40.079166666666666,11.795833333333334,115.875,136.0,7,-0.4999999999999998,-0.8660254037844388
2024-07-17,35.6,26.7,31.1,0.3,10.3,41.42083333333333,70.75833333333334,692.4166666666666,37.625,9.533333333333331,98.45833333333331,122.66666666666669,7,-0.4999999999999998,-0.8660254037844388
2024-07-18,33.8,24.8,29.0,17.0,17.6,55.93333333333334,98.2625,648.3333333333334,34.483333333333334,9.904166666666669,98.91666666666669,139.95833333333334,7,-0.4999999999999998,-0.8660254037844388
2024-07-19,34.9,25.9,29.9,0.0,10.5,48.4125,85.25833333333334,693.75,41.35833333333333,9.170833333333333,91.58333333333331,148.29166666666666,7,-0.4999999999999998,-0.8660254037844388
2024-07-20,34.7,26.2,30.7,0.1,10.2,52.76666666666667,89.81666666666666,655.9166666666666,35.766666666666666,10.141666666666667,103.0,144.29166666666666,7,-0.4999999999999998,-0.8660254037844388
2024-07-21,35.9,26.9,31.2,0.0,12.3,59.2625,102.85833333333332,601.5833333333334,28.2375,10.6,112.41666666666669,153.625,7,-0.4999999999999998,-0.8660254037844388
2024-07-22,35.1,26.8,30.2,5.0,15.8,66.45833333333333,121.3125,587.625,27.129166666666663,9.829166666666667,118.5,156.29166666666666,7,-0.4999999999999998,-0.8660254037844388
2024-07-23,33.8,24.5,28.6,22.9,19.6,75.55833333333334,141.32500000000002,517.6666666666666,19.2375,10.1625,132.95833333333334,163.0,7,-0.4999999999999998,-0.8660254037844388
2024-07-24,34.5,26.0,30.0,0.5,6.8,74.15833333333333,129.49166666666667,870.7916666666666,43.98333333333333,11.445833333333333,102.25,169.375,7,-0.4999999999999998,-0.8660254037844388
2024-07-25,35.2,23.8,30.1,3.6,15.5,70.89583333333333,121.15416666666664,680.375,30.758333333333336,11.729166666666666,120.91666666666669,165.29166666666666,7,-0.4999999999999998,-0.8660254037844388
2024-07-26,35.7,25.3,30.6,4.2,10.7,57.47916666666666,96.8125,643.5,30.016666666666666,9.775,110.08333333333331,159.75,7,-0.4999999999999998,-0.8660254037844388
2024-07-27,34.4,25.2,30.7,3.1,16.9,44.74166666666667,81.6875,491.9583333333333,20.65833333333333,9.495833333333334,111.75,134.75,7,-0.4999999999999998,-0.8660254037844388
2024-07-28,33.1,25.6,28.7,9.7,14.6,32.30833333333333,56.0875,415.5416666666667,17.037499999999998,6.933333333333334,113.58333333333331,111.08333333333331,7,-0.4999999999999998,-0.8660254037844388
2024-07-29,30.3,26.8,28.2,12.7,16.1,40.80833333333333,65.10833333333333,607.4166666666666,30.52916666666667,8.204166666666667,83.79166666666667,95.875,7,-0.4999999999999998,-0.8660254037844388
2024-07-30,32.3,25.6,28.8,11.1,12.2,51.35833333333333,76.70416666666667,900.875,47.32083333333333,13.975,81.45833333333333,135.5,7,-0.4999999999999998,-0.8660254037844388
2024-07-31,34.5,26.1,30.3,0.0,9.0,44.0375,66.54583333333333,1013.7916666666666,51.49166666666667,9.816666666666666,91.70833333333331,141.41666666666666,7,-0.4999999999999998,-0.8660254037844388
2024-08-01,29.2,24.2,26.7,56.6,27.7,26.64583333333333,39.50416666666667,623.9166666666666,28.4375,6.05,84.79166666666667,102.41666666666669,8,-0.8660254037844384,-0.5000000000000004
2024-08-02,32.7,24.5,28.7,30.1,8.7,31.266666666666666,45.67083333333333,783.0,38.54583333333333,9.091666666666669,80.91666666666667,97.70833333333331,8,-0.8660254037844384,-0.5000000000000004
2024-08-03,32.3,25.2,27.9,1.5,17.0,27.754166666666663,40.083333333333336,509.2083333333333,22.8875,8.004166666666666,96.08333333333331,96.08333333333331,8,-0.8660254037844384,-0.5000000000000004
2024-08-04,30.5,24.3,27.2,3.6,17.3,21.370833333333334,30.975,380.3333333333333,19.183333333333334,6.758333333333333,77.25,77.41666666666667,8,-0.8660254037844384,-0.5000000000000004
2024-08-05,31.2,24.8,28.1,0.7,8.9,25.7625,36.86666666666667,473.4166666666667,25.2,8.770833333333334,68.20833333333333,80.45833333333333,8,-0.8660254037844384,-0.5000000000000004
2024-08-06,33.0,24.6,27.7,13.8,11.2,26.179166666666664,37.5875,470.9166666666667,21.175,9.091666666666669,97.33333333333331,93.16666666666669,8,-0.8660254037844384,-0.5000000000000004
2024-08-07,31.9,23.4,26.9,14.8,13.0,32.84583333333333,49.1,444.2916666666667,19.7375,8.554166666666667,102.41666666666669,96.125,8,-0.8660254037844384,-0.5000000000000004
2024-08-08,30.2,24.2,26.8,2.3,12.0,28.825,41.17083333333333,430.9583333333333,19.904166666666665,7.208333333333333,92.66666666666669,91.5,8,-0.8660254037844384,-0.5000000000000004
2024-08-09,31.5,24.7,28.0,1.9,9.8,39.07083333333333,55.80416666666667,461.3333333333333,22.6,7.0875,83.95833333333333,106.04166666666669,8,-0.8660254037844384,-0.5000000000000004
2024-08-10,30.7,24.2,27.4,10.3,15.8,26.40833333333333,37.57083333333333,464.8333333333333,24.575,7.35,81.16666666666667,88.79166666666667,8,-0.8660254037844384,-0.5000000000000004
2024-08-11,27.4,23.0,25.1,30.7,16.2,22.09166666666667,32.266666666666666,500.2916666666667,24.766666666666666,6.4750000000000005,88.54166666666667,85.375,8,-0.8660254037844384,-0.5000000000000004
2024-08-12,31.5,23.3,27.2,0.0,8.9,23.9625,34.25833333333333,595.8333333333334,31.370833333333334,8.0625,78.79166666666667,78.5,8,-0.8660254037844384,-0.5000000000000004
2024-08-13,33.1,24.2,28.8,0.0,6.6,33.4875,48.29166666666666,616.0,31.516666666666666,11.054166666666667,91.375,98.79166666666669,8,-0.8660254037844384,-0.5000000000000004
2024-08-14,31.9,25.7,28.8,2.1,13.1,49.675,74.95416666666667,614.4166666666666,27.979166666666668,10.933333333333332,106.70833333333331,111.79166666666669,8,-0.8660254037844384,-0.5000000000000004
2024-08-15,28.8,23.8,25.8,29.2,15.2,24.09583333333333,36.3625,608.3333333333334,29.729166666666668,8.820833333333333,82.08333333333333,111.0,8,-0.8660254037844384,-0.5000000000000004
2024-08-16,31.8,24.9,27.3,9.1,14.9,33.96666666666667,49.3875,952.5416666666666,48.2875,10.241666666666667,65.33333333333333,84.16666666666667,8,-0.8660254037844384,-0.5000000000000004
2024-08-17,28.9,24.1,26.2,19.6,13.6,31.8125,45.05,754.5833333333334,34.1625,9.904166666666669,74.54166666666667,99.70833333333331,8,-0.8660254037844384,-0.5000000000000004
2024-08-18,32.0,24.5,27.7,0.5,8.3,33.87083333333333,47.95416666666667,882.75,38.94166666666667,13.154166666666669,72.5,100.70833333333331,8,-0.8660254037844384,-0.5000000000000004
2024-08-19,31.3,23.5,27.2,2.3,9.0,36.96666666666667,54.175,866.3333333333334,46.275,14.066666666666668,66.0,103.125,8,-0.8660254037844384,-0.5000000000000004
2024-08-20,29.7,22.5,26.1,19.6,11.3,22.166666666666668,33.53333333333333,618.5,32.88333333333333,10.895833333333334,82.54166666666667,94.54166666666669,8,-0.8660254037844384,-0.5000000000000004
2024-08-21,30.7,22.3,26.3,5.5,14.8,27.870833333333334,42.34166666666667,836.0416666666666,41.85833333333333,11.891666666666666,86.95833333333333,97.91666666666669,8,-0.8660254037844384,-0.5000000000000004
2024-08-22,31.9,22.9,27.2,0.0,11.6,27.3375,45.38333333333333,883.0,45.74166666666667,9.8875,89.29166666666667,102.70833333333331,8,-0.8660254037844384,-0.5000000000000004
2024-08-23,32.7,23.9,28.1,0.7,9.8,38.025,69.34583333333333,889.25,50.14166666666667,12.266666666666666,96.625,110.20833333333331,8,-0.8660254037844384,-0.5000000000000004
2024-08-24,32.6,24.3,28.2,0.2,9.1,53.525,95.44166666666666,961.375,49.19166666666666,13.375,100.91666666666669,138.125,8,-0.8660254037844384,-0.5000000000000004
2024-08-25,31.5,24.7,27.9,2.8,9.4,52.2125,88.09583333333335,914.7083333333334,51.36666666666667,13.025,100.54166666666669,147.375,8,-0.8660254037844384,-0.5000000000000004
2024-08-26,33.2,25.1,28.8,0.9,11.7,41.833333333333336,66.94166666666666,793.5416666666666,39.9875,10.216666666666669,104.20833333333331,146.5,8,-0.8660254037844384,-0.5000000000000004
2024-08-27,30.0,23.3,26.2,1.6,14.9,25.53333333333333,37.641666666666666,598.7083333333334,28.3375,6.495833333333334,73.58333333333333,98.04166666666669,8,-0.8660254037844384,-0.5000000000000004
2024-08-28,27.2,23.7,25.3,4.4,10.5,17.254166666666666,24.383333333333336,609.125,34.516666666666666,5.1125,26.33333333333333,73.25,8,-0.8660254037844384,-0.5000000000000004
2024-08-29,27.4,23.0,25.1,21.5,14.2,20.870833333333334,29.73333333333333,641.9166666666666,30.604166666666668,6.5375000000000005,51.375,66.41666666666667,8,-0.8660254037844384,-0.5000000000000004
2024-08-30,28.3,23.0,25.1,19.1,15.4,28.90416666666667,41.675,835.4583333333334,45.145833333333336,7.366666666666667,29.875,78.75,8,-0.8660254037844384,-0.5000000000000004
2024-08-31,31.5,22.2,26.6,0.0,17.7,29.8625,43.42916666666667,900.7083333333334,43.90833333333333,7.566666666666666,73.125,100.5,8,-0.8660254037844384,-0.5000000000000004
2024-09-01,32.6,23.3,28.0,0.0,8.4,29.67083333333333,43.4375,915.25,50.54166666666666,15.716666666666669,90.0,110.33333333333331,9,-1.0,-1.8369701987210297e-16
2024-09-02,29.2,22.7,25.9,18.8,15.7,21.2125,30.816666666666663,512.9166666666666,25.14583333333333,11.0875,88.83333333333333,87.70833333333333,9,-1.0,-1.8369701987210297e-16
2024-09-03,28.9,22.3,25.5,14.7,11.0,24.491666666666664,35.5,650.25,34.516666666666666,10.658333333333331,96.875,82.45833333333333,9,-1.0,-1.8369701987210297e-16
2024-09-04,30.8,22.8,26.5,0.5,7.2,38.525,55.65,796.9583333333334,34.575,12.820833333333333,109.83333333333331,120.45833333333331,9,-1.0,-1.8369701987210297e-16
2024-09-05,30.5,23.0,26.5,0.5,6.0,31.054166666666664,45.31666666666666,697.125,32.86666666666667,10.9375,105.45833333333331,106.54166666666669,9,-1.0,-1.8369701987210297e-16
2024-09-06,30.2,21.5,25.9,4.5,16.5,33.69166666666667,49.3125,774.75,37.708333333333336,11.141666666666666,101.45833333333331,107.08333333333331,9,-1.0,-1.8369701987210297e-16
2024-09-07,29.9,21.3,25.4,7.6,11.0,32.704166666666666,49.05416666666667,837.2916666666666,43.025000000000006,13.1125,103.20833333333331,112.875,9,-1.0,-1.8369701987210297e-16
2024-09-08,31.2,22.6,26.6,0.0,10.1,36.32083333333333,54.00833333333333,990.5416666666666,48.87083333333334,12.354166666666666,101.79166666666669,123.25,9,-1.0,-1.8369701987210297e-16
2024-09-09,32.7,22.7,27.4,0.0,10.4,39.1125,60.5625,1072.625,54.7125,10.55,84.54166666666667,118.125,9,-1.0,-1.8369701987210297e-16
2024-09-10,31.5,23.5,27.7,0.2,11.0,43.59583333333333,67.9375,1096.875,54.40833333333333,11.820833333333333,89.58333333333333,126.20833333333331,9,-1.0,-1.8369701987210297e-16
2024-09-11,32.1,23.4,27.4,0.0,12.6,38.204166666666666,58.7,994.0,46.3125,11.454166666666666,98.125,133.33333333333334,9,-1.0,-1.8369701987210297e-16
2024-09-12,32.7,23.6,28.0,0.0,15.0,27.7,40.833333333333336,813.7916666666666,34.40416666666667,8.533333333333333,103.95833333333331,119.20833333333331,9,-1.0,-1.8369701987210297e-16
2024-09-13,32.3,23.5,27.7,0.5,14.2,35.90416666666666,56.8875,761.9166666666666,35.99166666666667,8.4,91.70833333333331,96.875,9,-1.0,-1.8369701987210297e-16
2024-09-14,29.3,22.0,24.8,19.9,13.9,39.50833333333333,65.33333333333333,666.0416666666666,29.1375,8.829166666666667,107.16666666666669,117.41666666666669,9,-1.0,-1.8369701987210297e-16
2024-09-15,30.3,20.2,25.5,3.9,24.2,36.05416666666667,58.95,1083.3333333333333,48.18333333333334,8.875,70.95833333333333,113.83333333333331,9,-1.0,-1.8369701987210297e-16
2024-09-16,31.8,21.0,26.2,0.0,12.2,35.00833333333333,59.57916666666667,1105.4583333333333,49.1125,8.6625,71.375,106.875,9,-1.0,-1.8369701987210297e-16
2024-09-17,31.4,20.9,26.2,0.0,14.6,34.69583333333333,60.8375,993.5416666666666,45.34166666666667,8.383333333333335,70.91666666666667,108.08333333333331,9,-1.0,-1.8369701987210297e-16
2024-09-18,32.2,21.4,26.6,0.0,8.9,35.329166666666666,60.96666666666667,1011.9583333333334,42.23333333333333,11.6125,86.66666666666667,116.625,9,-1.0,-1.8369701987210297e-16
2024-09-19,34.0,22.8,27.6,0.0,6.7,35.50416666666667,57.37916666666666,1029.9583333333333,47.145833333333336,12.045833333333334,86.25,114.95833333333331,9,-1.0,-1.8369701987210297e-16
2024-09-20,33.2,22.3,27.5,0.0,8.8,34.487500000000004,52.925,973.4166666666666,48.15,11.5,91.70833333333331,118.45833333333331,9,-1.0,-1.8369701987210297e-16
2024-09-21,33.0,23.0,27.7,0.0,8.7,38.82083333333333,57.49583333333334,918.7083333333334,42.28333333333333,13.166666666666666,98.375,118.91666666666669,9,-1.0,-1.8369701987210297e-16
2024-09-22,33.7,23.7,28.4,0.0,7.9,37.525,54.95,879.125,38.05,11.8625,92.95833333333331,118.375,9,-1.0,-1.8369701987210297e-16
2024-09-23,34.6,24.1,29.0,0.0,8.4,36.50833333333333,53.583333333333336,872.4583333333334,39.7625,12.170833333333334,89.625,114.91666666666669,9,-1.0,-1.8369701987210297e-16
2024-09-24,34.9,24.0,29.4,0.0,9.7,35.32083333333333,52.3875,933.2083333333334,47.025,12.1625,83.33333333333333,112.54166666666669,9,-1.0,-1.8369701987210297e-16
2024-09-25,34.2,26.0,29.7,0.1,10.7,47.01666666666667,70.47500000000001,885.0416666666666,43.375,13.129166666666668,88.125,115.45833333333331,9,-1.0,-1.8369701987210297e-16
2024-09-26,31.4,23.5,27.4,9.2,16.0,49.6625,74.02083333333333,816.3333333333334,35.8875,11.229166666666666,90.375,139.08333333333334,9,-1.0,-1.8369701987210297e-16
2024-09-27,28.4,22.0,24.6,27.2,11.4,35.2875,51.72916666666666,866.9583333333334,37.98333333333333,9.566666666666666,85.45833333333333,122.0,9,-1.0,-1.8369701987210297e-16
2024-09-28,29.6,20.4,24.7,10.5,23.1,33.704166666666666,49.85,1003.2083333333334,46.70416666666667,11.866666666666667,81.83333333333333,108.08333333333331,9,-1.0,-1.8369701987210297e-16
2024-09-29,29.2,21.6,24.9,0.6,12.1,39.7375,58.895833333333336,1044.0,48.5875,11.454166666666666,75.08333333333333,110.375,9,-1.0,-1.8369701987210297e-16
2024-09-30,31.0,21.5,25.5,0.0,18.7,31.820833333333336,49.275,965.0416666666666,45.79166666666666,6.558333333333334,60.333333333333336,103.91666666666669,9,-1.0,-1.8369701987210297e-16
2024-10-01,31.7,21.3,25.7,0.0,10.9,28.5125,45.85416666666666,915.375,46.2125,7.608333333333333,59.29166666666666,86.29166666666667,10,-0.8660254037844386,0.5
2024-10-02,32.3,20.7,25.9,0.0,9.3,29.016666666666666,47.15416666666667,929.3333333333334,45.42916666666667,8.820833333333333,64.54166666666667,95.04166666666669,10,-0.8660254037844386,0.5
2024-10-03,32.0,20.7,26.0,0.0,7.6,29.495833333333334,48.05,963.2916666666666,46.09166666666667,9.779166666666669,68.04166666666667,96.45833333333331,10,-0.8660254037844386,0.5
2024-10-04,31.6,21.3,25.8,0.0,10.3,41.15416666666667,70.17083333333333,912.5416666666666,43.0625,11.816666666666668,72.20833333333333,104.70833333333331,10,-0.8660254037844386,0.5
2024-10-05,30.4,21.1,25.0,1.6,11.3,42.55416666666667,71.69583333333334,1076.125,45.62916666666666,12.720833333333331,67.5,114.20833333333331,10,-0.8660254037844386,0.5
2024-10-06,30.2,17.8,24.2,0.0,10.1,35.641666666666666,58.25833333333333,994.5833333333334,44.82083333333333,10.116666666666664,65.20833333333333,117.95833333333331,10,-0.8660254037844386,0.5
2024-10-07,31.0,18.9,24.5,0.0,22.5,27.516666666666666,41.55416666666667,1052.1666666666667,48.31666666666666,11.05,66.75,98.0,10,-0.8660254037844386,0.5
2024-10-08,27.7,19.6,22.8,5.2,22.7,27.695833333333336,51.17083333333333,779.375,38.71666666666667,8.325000000000001,56.79166666666666,89.625,10,-0.8660254037844386,0.5
2024-10-09,28.5,18.8,23.0,0.0,14.4,20.445833333333333,34.6125,704.625,39.21666666666667,6.966666666666666,49.833333333333336,74.66666666666667,10,-0.8660254037844386,0.5
2024-10-10,28.8,17.1,22.4,0.0,11.6,22.28333333333333,35.300000000000004,1005.5,45.81666666666666,8.145833333333334,51.79166666666666,75.45833333333333,10,-0.8660254037844386,0.5
2024-10-11,29.5,17.5,22.9,0.0,16.6,19.15,28.391666666666666,951.875,46.11666666666667,6.629166666666666,51.54166666666666,73.58333333333333,10,-0.8660254037844386,0.5
2024-10-12,29.9,18.0,23.4,0.0,11.4,21.320833333333333,31.366666666666664,1041.25,47.15833333333333,8.9375,53.583333333333336,71.29166666666667,10,-0.8660254037844386,0.5
