temperature_2m,relative_humidity_2m,surface_pressure,precipitation,wind_speed_10m,datetime
15.2,52,955.6,0.0,2.2,2024-01-19 18:00:00
10.0,74,955.2,0.0,9.4,2024-01-19 19:00:00
10.0,81,956.7,0.0,9.3,2024-01-19 20:00:00
9.1,88,956.8,0.0,9.3,2024-01-19 21:00:00
8.7,89,956.8,0.0,8.2,2024-01-19 22:00:00
7.6,92,956.5,0.0,7.2,2024-01-19 23:00:00
6.2,95,956.2,0.0,9.7,2024-01-20 00:00:00
6.1,96,956.2,0.0,8.6,2024-01-20 01:00:00
6.4,97,956.2,0.0,7.3,2024-01-20 02:00:00
6.3,99,956.2,0.0,6.6,2024-01-20 03:00:00
7.7,100,956.3,0.0,5.1,2024-01-20 04:00:00
7.6,100,956.1,0.0,4.6,2024-01-20 05:00:00
7.2,99,957.1,0.0,3.7,2024-01-20 06:00:00
7.3,99,957.1,0.0,3.8,2024-01-20 07:00:00
8.2,95,958.0,0.0,2.7,2024-01-20 08:00:00
9.2,92,958.8,0.0,1.5,2024-01-20 09:00:00
10.3,85,959.3,0.0,1.8,2024-01-20 10:00:00
11.6,79,958.9,0.0,4.3,2024-01-20 11:00:00
13.3,70,958.1,0.0,6.6,2024-01-20 12:00:00
14.6,64,957.4,0.0,7.4,2024-01-20 13:00:00
15.4,62,956.5,0.0,7.8,2024-01-20 14:00:00
15.5,62,956.0,0.0,8.0,2024-01-20 15:00:00
14.8,64,955.8,0.0,7.7,2024-01-20 16:00:00
12.1,79,955.3,0.0,7.0,2024-01-20 17:00:00
13.0,71,956.7,0.0,1.9,2024-01-20 18:00:00
10.6,81,957.0,0.0,4.2,2024-01-20 19:00:00
8.1,90,957.1,0.0,8.1,2024-01-20 20:00:00
7.9,93,958.1,0.0,6.6,2024-01-20 21:00:00
6.2,97,958.2,0.0,8.9,2024-01-20 22:00:00
7.5,96,958.4,0.0,6.4,2024-01-20 23:00:00
7.4,99,958.4,0.0,5.4,2024-01-21 00:00:00
6.4,100,957.9,0.0,5.8,2024-01-21 01:00:00
7.1,99,957.6,0.0,4.0,2024-01-21 02:00:00
7.4,99,957.0,0.0,0.5,2024-01-21 03:00:00
7.3,99,956.2,0.0,1.8,2024-01-21 04:00:00
7.1,100,955.9,0.0,4.0,2024-01-21 05:00:00
6.7,100,956.8,0.0,5.6,2024-01-21 06:00:00
6.8,97,957.1,0.0,6.2,2024-01-21 07:00:00
6.7,93,957.4,0.0,7.2,2024-01-21 08:00:00
8.4,81,957.8,0.0,5.6,2024-01-21 09:00:00
10.3,72,958.1,0.0,5.9,2024-01-21 10:00:00
12.3,66,957.6,0.0,8.0,2024-01-21 11:00:00
13.9,62,956.8,0.0,11.7,2024-01-21 12:00:00
14.9,59,955.7,0.0,13.6,2024-01-21 13:00:00
15.4,58,955.0,0.0,13.1,2024-01-21 14:00:00
15.5,58,954.3,0.0,11.5,2024-01-21 15:00:00
15.0,61,954.1,0.0,9.1,2024-01-21 16:00:00
12.2,75,953.7,0.0,5.2,2024-01-21 17:00:00
10.6,80,955.1,0.0,3.6,2024-01-21 18:00:00
8.0,89,955.0,0.0,6.8,2024-01-21 19:00:00
8.3,88,955.5,0.0,6.8,2024-01-21 20:00:00
7.1,91,955.6,0.0,8.7,2024-01-21 21:00:00
6.7,91,955.7,0.0,7.2,2024-01-21 22:00:00
6.2,92,955.6,0.0,7.9,2024-01-21 23:00:00
5.6,93,955.5,0.0,7.9,2024-01-22 00:00:00
5.1,95,955.1,0.0,7.1,2024-01-22 01:00:00
4.9,95,954.6,0.0,6.4,2024-01-22 02:00:00
6.1,91,954.5,0.0,4.2,2024-01-22 03:00:00
7.1,87,954.4,0.0,1.8,2024-01-22 04:00:00
6.8,86,954.3,0.0,1.9,2024-01-22 05:00:00
5.3,100,956.1,0.0,5.4,2024-01-22 06:00:00
5.7,97,956.5,0.0,3.4,2024-01-22 07:00:00
6.3,94,957.0,0.0,5.4,2024-01-22 08:00:00
7.4,92,958.0,0.0,4.3,2024-01-22 09:00:00
8.6,88,958.7,0.0,4.5,2024-01-22 10:00:00
10.2,80,958.6,0.0,4.0,2024-01-22 11:00:00
12.0,71,957.7,0.0,4.3,2024-01-22 12:00:00
13.1,67,956.8,0.0,4.8,2024-01-22 13:00:00
13.7,64,956.1,0.0,4.2,2024-01-22 14:00:00
14.1,63,955.9,0.0,4.3,2024-01-22 15:00:00
13.8,64,956.0,0.0,5.4,2024-01-22 16:00:00
11.6,79,955.7,0.0,6.4,2024-01-22 17:00:00
8.7,87,956.5,0.0,8.6,2024-01-22 18:00:00
8.4,87,957.3,0.0,8.9,2024-01-22 19:00:00
7.7,90,958.1,0.0,7.4,2024-01-22 20:00:00
6.0,95,958.6,0.0,7.4,2024-01-22 21:00:00
6.7,93,958.9,0.0,6.1,2024-01-22 22:00:00
7.4,93,959.0,0.0,4.6,2024-01-22 23:00:00
7.3,94,958.7,0.0,3.0,2024-01-23 00:00:00
7.0,95,958.4,0.0,3.0,2024-01-23 01:00:00
6.8,94,958.1,0.0,3.7,2024-01-23 02:00:00
5.3,97,957.5,0.0,2.6,2024-01-23 03:00:00
3.3,100,956.6,0.0,3.3,2024-01-23 04:00:00
4.5,98,956.8,0.0,4.1,2024-01-23 05:00:00
4.3,99,957.2,0.0,4.3,2024-01-23 06:00:00
4.0,100,957.4,0.0,4.1,2024-01-23 07:00:00
4.5,100,957.7,0.0,4.8,2024-01-23 08:00:00
6.2,95,959.0,0.0,4.9,2024-01-23 09:00:00
9.4,80,959.7,0.0,4.0,2024-01-23 10:00:00
11.4,74,959.1,0.0,5.8,2024-01-23 11:00:00
13.2,66,958.2,0.0,8.3,2024-01-23 12:00:00
14.5,59,957.1,0.0,10.2,2024-01-23 13:00:00
15.0,54,956.2,0.0,10.7,2024-01-23 14:00:00
14.9,54,955.5,0.0,10.2,2024-01-23 15:00:00
14.1,57,955.4,0.0,9.6,2024-01-23 16:00:00
11.7,69,955.2,0.0,5.8,2024-01-23 17:00:00
8.8,83,955.1,0.0,4.9,2024-01-23 18:00:00
8.0,86,955.3,0.0,4.2,2024-01-23 19:00:00
7.0,87,955.2,0.0,4.9,2024-01-23 20:00:00
6.4,86,955.6,0.0,6.8,2024-01-23 21:00:00
7.0,82,955.6,0.0,5.9,2024-01-23 22:00:00
7.9,77,956.0,0.0,4.5,2024-01-23 23:00:00
8.3,75,955.9,0.0,4.2,2024-01-24 00:00:00
8.2,74,955.7,0.0,4.8,2024-01-24 01:00:00
6.7,78,955.5,0.0,4.8,2024-01-24 02:00:00
6.7,78,955.6,0.0,4.4,2024-01-24 03:00:00
6.6,79,955.4,0.0,4.3,2024-01-24 04:00:00
5.0,85,955.0,0.0,5.2,2024-01-24 05:00:00
2.5,93,955.4,0.0,6.3,2024-01-24 06:00:00
2.9,92,956.0,0.0,5.9,2024-01-24 07:00:00
4.6,90,956.5,0.0,4.1,2024-01-24 08:00:00
8.1,76,957.8,0.0,1.6,2024-01-24 09:00:00
10.6,69,958.7,0.0,1.9,2024-01-24 10:00:00
12.9,62,958.6,0.0,2.8,2024-01-24 11:00:00
14.9,53,957.7,0.0,5.2,2024-01-24 12:00:00
16.0,46,956.8,0.0,6.4,2024-01-24 13:00:00
16.6,43,956.3,0.0,8.0,2024-01-24 14:00:00
16.4,42,955.9,0.0,9.4,2024-01-24 15:00:00
15.6,46,955.8,0.0,7.9,2024-01-24 16:00:00
12.2,65,955.2,0.0,7.3,2024-01-24 17:00:00
10.6,70,956.2,0.0,2.7,2024-01-24 18:00:00
10.0,71,956.8,0.0,4.2,2024-01-24 19:00:00
7.4,81,956.7,0.0,9.2,2024-01-24 20:00:00
7.5,78,957.6,0.0,7.8,2024-01-24 21:00:00
5.9,84,957.9,0.0,9.2,2024-01-24 22:00:00
4.7,87,957.9,0.0,9.5,2024-01-24 23:00:00
4.6,87,957.6,0.0,8.3,2024-01-25 00:00:00
5.5,83,957.8,0.0,6.7,2024-01-25 01:00:00
4.9,85,957.4,0.0,7.4,2024-01-25 02:00:00
6.7,76,957.3,0.0,4.9,2024-01-25 03:00:00
7.2,74,957.0,0.0,1.8,2024-01-25 04:00:00
6.0,80,956.6,0.0,4.6,2024-01-25 05:00:00
5.6,87,957.2,0.0,7.3,2024-01-25 06:00:00
5.5,85,957.3,0.0,7.6,2024-01-25 07:00:00
7.6,71,958.5,0.0,2.1,2024-01-25 08:00:00
7.7,75,959.5,0.0,2.5,2024-01-25 09:00:00
9.9,64,960.4,0.0,3.8,2024-01-25 10:00:00
12.7,54,960.6,0.0,2.9,2024-01-25 11:00:00
13.8,51,960.1,0.0,1.8,2024-01-25 12:00:00
13.7,53,959.2,0.0,4.4,2024-01-25 13:00:00
14.6,52,958.7,0.0,4.7,2024-01-25 14:00:00
14.5,54,958.4,0.0,5.7,2024-01-25 15:00:00
14.2,57,958.3,0.0,3.8,2024-01-25 16:00:00
12.3,75,958.0,0.0,4.7,2024-01-25 17:00:00
10.3,73,958.0,0.0,7.2,2024-01-25 18:00:00
9.4,75,958.2,0.0,7.6,2024-01-25 19:00:00
9.5,71,958.6,0.0,5.9,2024-01-25 20:00:00
11.8,57,959.5,0.0,3.2,2024-01-25 21:00:00
10.8,63,959.9,0.0,3.6,2024-01-25 22:00:00
9.1,70,959.6,0.0,3.9,2024-01-25 23:00:00
9.6,67,959.7,0.0,2.4,2024-01-26 00:00:00
9.8,65,959.4,0.0,1.8,2024-01-26 01:00:00
8.4,75,958.9,0.0,6.5,2024-01-26 02:00:00
8.5,74,958.6,0.0,4.5,2024-01-26 03:00:00
9.3,66,958.2,0.0,5.2,2024-01-26 04:00:00
8.4,73,958.1,1.0,4.3,2024-01-26 05:00:00
9.0,67,958.7,0.0,2.3,2024-01-26 06:00:00
6.7,77,959.1,0.1,8.4,2024-01-26 07:00:00
9.4,68,959.8,0.2,4.1,2024-01-26 08:00:00
10.4,63,961.0,0.0,3.7,2024-01-26 09:00:00
13.4,50,962.1,0.0,2.9,2024-01-26 10:00:00
15.2,41,962.4,0.0,2.7,2024-01-26 11:00:00
16.2,38,961.8,0.0,4.6,2024-01-26 12:00:00
16.8,37,960.9,0.0,4.0,2024-01-26 13:00:00
17.1,37,960.3,0.0,2.5,2024-01-26 14:00:00
17.0,35,959.8,0.0,2.2,2024-01-26 15:00:00
16.6,36,959.6,0.0,1.8,2024-01-26 16:00:00
13.8,55,959.1,0.0,7.2,2024-01-26 17:00:00
12.8,53,959.7,0.0,10.9,2024-01-26 18:00:00
11.5,57,959.9,0.0,9.7,2024-01-26 19:00:00
10.2,61,960.0,0.0,9.0,2024-01-26 20:00:00
9.3,63,960.2,0.0,6.8,2024-01-26 21:00:00
8.2,68,960.0,0.0,4.5,2024-01-26 22:00:00
8.0,66,959.8,0.0,3.3,2024-01-26 23:00:00
8.2,62,959.9,0.0,4.2,2024-01-27 00:00:00
8.7,57,959.9,0.0,6.1,2024-01-27 01:00:00
7.3,62,959.4,0.0,7.7,2024-01-27 02:00:00
6.7,62,958.9,0.0,8.2,2024-01-27 03:00:00
6.4,63,958.2,0.0,8.2,2024-01-27 04:00:00
6.6,62,957.7,0.0,7.9,2024-01-27 05:00:00
6.6,68,958.3,0.0,7.1,2024-01-27 06:00:00
6.1,70,958.7,0.0,6.6,2024-01-27 07:00:00
8.3,62,959.3,0.0,8.1,2024-01-27 08:00:00
12.3,50,960.2,0.0,9.2,2024-01-27 09:00:00
15.4,42,960.6,0.0,7.1,2024-01-27 10:00:00
17.5,35,960.9,0.0,12.4,2024-01-27 11:00:00
18.2,34,960.1,0.0,17.9,2024-01-27 12:00:00
18.9,34,958.6,0.0,16.3,2024-01-27 13:00:00
19.3,32,957.5,0.0,15.4,2024-01-27 14:00:00
18.5,34,956.6,0.0,16.5,2024-01-27 15:00:00
17.5,37,956.4,0.0,15.8,2024-01-27 16:00:00
15.8,44,956.0,0.0,13.8,2024-01-27 17:00:00
14.7,49,956.4,0.0,14.6,2024-01-27 18:00:00
14.1,51,956.5,0.0,14.6,2024-01-27 19:00:00
14.1,51,956.8,0.0,13.0,2024-01-27 20:00:00
13.4,52,956.9,0.0,12.0,2024-01-27 21:00:00
13.4,54,957.0,0.0,8.7,2024-01-27 22:00:00
13.1,56,956.8,0.0,11.3,2024-01-27 23:00:00
12.5,65,956.5,0.0,12.7,2024-01-28 00:00:00
11.7,73,955.9,0.0,9.8,2024-01-28 01:00:00
11.6,76,955.5,0.0,6.9,2024-01-28 02:00:00
11.0,82,955.1,0.0,3.9,2024-01-28 03:00:00
9.8,89,954.9,0.0,3.4,2024-01-28 04:00:00
10.9,81,955.6,0.1,7.0,2024-01-28 05:00:00
11.8,69,955.6,0.0,0.7,2024-01-28 06:00:00
10.7,77,955.6,0.5,6.5,2024-01-28 07:00:00
11.5,77,955.7,0.0,6.1,2024-01-28 08:00:00
13.5,74,956.4,0.0,8.7,2024-01-28 09:00:00
15.6,63,957.2,0.0,7.3,2024-01-28 10:00:00
16.2,57,957.4,0.0,5.2,2024-01-28 11:00:00
16.9,55,957.2,0.0,8.3,2024-01-28 12:00:00
15.9,61,955.8,0.2,7.2,2024-01-28 13:00:00
15.6,66,955.0,0.1,7.4,2024-01-28 14:00:00
17.4,56,954.8,0.0,8.2,2024-01-28 15:00:00
17.1,55,954.8,0.0,5.4,2024-01-28 16:00:00
14.4,73,954.6,0.0,5.5,2024-01-28 17:00:00
14.3,67,955.0,0.0,3.4,2024-01-28 18:00:00
13.6,68,955.7,0.0,1.8,2024-01-28 19:00:00
11.3,79,955.7,0.0,1.8,2024-01-28 20:00:00
11.4,77,956.5,0.0,2.4,2024-01-28 21:00:00
10.7,80,956.4,0.2,9.0,2024-01-28 22:00:00
10.8,84,956.8,0.2,7.2,2024-01-28 23:00:00
10.3,89,956.7,1.7,6.4,2024-01-29 00:00:00
9.5,89,956.4,0.0,6.7,2024-01-29 01:00:00
10.8,85,957.0,0.0,5.2,2024-01-29 02:00:00
10.1,87,956.8,0.1,7.3,2024-01-29 03:00:00
10.6,83,956.7,0.0,7.8,2024-01-29 04:00:00
10.3,81,956.8,0.0,6.9,2024-01-29 05:00:00
10.9,86,957.9,0.1,9.7,2024-01-29 06:00:00
10.9,84,958.5,0.0,8.6,2024-01-29 07:00:00
11.5,81,959.1,0.0,7.4,2024-01-29 08:00:00
12.3,78,959.6,0.0,6.0,2024-01-29 09:00:00
13.8,73,960.0,0.0,5.1,2024-01-29 10:00:00
15.8,61,960.2,0.0,5.4,2024-01-29 11:00:00
17.1,54,959.4,0.0,8.8,2024-01-29 12:00:00
17.8,49,958.7,0.0,6.8,2024-01-29 13:00:00
18.2,47,957.7,0.0,4.2,2024-01-29 14:00:00
18.2,45,957.2,0.0,1.4,2024-01-29 15:00:00
17.7,47,957.1,0.0,6.5,2024-01-29 16:00:00
15.9,60,956.9,0.0,10.0,2024-01-29 17:00:00
13.5,66,957.4,0.0,12.5,2024-01-29 18:00:00
12.1,74,957.5,0.0,11.7,2024-01-29 19:00:00
11.2,79,957.1,0.0,10.7,2024-01-29 20:00:00
10.3,82,956.6,0.0,7.8,2024-01-29 21:00:00
9.4,86,956.5,0.0,6.2,2024-01-29 22:00:00
9.0,86,956.3,0.0,6.9,2024-01-29 23:00:00
9.0,83,955.9,0.0,6.9,2024-01-30 00:00:00
8.9,80,955.6,0.0,7.1,2024-01-30 01:00:00
8.3,81,955.1,0.0,6.6,2024-01-30 02:00:00
8.1,81,954.6,0.0,6.7,2024-01-30 03:00:00
7.6,82,953.9,0.0,6.4,2024-01-30 04:00:00
7.5,80,953.6,0.0,6.9,2024-01-30 05:00:00
9.9,78,955.4,0.5,8.2,2024-01-30 06:00:00
8.2,89,955.4,0.0,6.8,2024-01-30 07:00:00
10.2,81,956.0,0.0,3.1,2024-01-30 08:00:00
12.0,75,956.9,0.0,3.4,2024-01-30 09:00:00
13.1,68,957.5,0.1,4.8,2024-01-30 10:00:00
14.7,61,957.2,0.0,3.8,2024-01-30 11:00:00
15.7,59,956.6,0.2,4.7,2024-01-30 12:00:00
14.9,65,955.5,1.6,3.5,2024-01-30 13:00:00
15.0,64,954.7,0.0,3.2,2024-01-30 14:00:00
14.7,64,954.5,0.0,7.1,2024-01-30 15:00:00
13.9,65,954.2,0.0,7.7,2024-01-30 16:00:00
12.9,71,954.1,0.1,8.0,2024-01-30 17:00:00
13.0,74,954.9,0.0,6.0,2024-01-30 18:00:00
12.8,75,955.5,0.2,4.2,2024-01-30 19:00:00
11.9,81,955.8,0.0,5.0,2024-01-30 20:00:00
11.6,84,955.8,0.0,2.6,2024-01-30 21:00:00
11.4,82,956.0,0.0,4.6,2024-01-30 22:00:00
10.9,83,955.8,0.3,4.3,2024-01-30 23:00:00
10.9,81,955.5,0.0,5.6,2024-01-31 00:00:00
10.5,81,955.1,1.0,7.2,2024-01-31 01:00:00
10.0,85,954.7,3.9,12.0,2024-01-31 02:00:00
10.2,84,954.3,0.3,9.4,2024-01-31 03:00:00
10.1,85,954.1,0.3,6.1,2024-01-31 04:00:00
9.9,86,953.7,5.0,6.7,2024-01-31 05:00:00
10.6,87,954.2,0.3,4.3,2024-01-31 06:00:00
10.3,87,954.5,1.7,6.5,2024-01-31 07:00:00
10.0,89,955.3,4.5,8.0,2024-01-31 08:00:00
10.2,89,955.8,5.1,8.4,2024-01-31 09:00:00
10.3,90,955.8,1.6,8.2,2024-01-31 10:00:00
11.0,85,955.8,0.8,8.2,2024-01-31 11:00:00
11.7,76,955.0,2.4,10.9,2024-01-31 12:00:00
11.1,81,954.0,3.6,9.7,2024-01-31 13:00:00
11.2,81,952.9,0.4,12.5,2024-01-31 14:00:00
11.3,80,951.9,0.4,14.7,2024-01-31 15:00:00
11.2,80,951.5,0.2,13.2,2024-01-31 16:00:00
10.8,86,951.4,0.1,13.2,2024-01-31 17:00:00
9.8,92,952.5,0.2,10.6,2024-01-31 18:00:00
9.5,95,952.8,1.9,12.8,2024-01-31 19:00:00
9.3,93,952.8,0.0,12.5,2024-01-31 20:00:00
8.8,93,952.9,0.9,13.6,2024-01-31 21:00:00
9.0,91,953.7,1.7,6.8,2024-01-31 22:00:00
8.9,90,953.3,1.5,10.9,2024-01-31 23:00:00
8.7,91,952.8,0.2,6.5,2024-02-01 00:00:00
8.6,91,953.0,1.2,10.1,2024-02-01 01:00:00
8.2,90,952.6,1.1,10.0,2024-02-01 02:00:00
8.1,90,952.0,0.4,8.3,2024-02-01 03:00:00
7.9,87,951.8,0.1,8.2,2024-02-01 04:00:00
7.8,85,951.3,0.0,6.1,2024-02-01 05:00:00
5.9,91,951.4,0.0,8.0,2024-02-01 06:00:00
5.8,89,951.7,0.0,7.9,2024-02-01 07:00:00
7.2,86,952.9,0.0,3.4,2024-02-01 08:00:00
9.1,81,953.9,0.0,2.3,2024-02-01 09:00:00
10.7,74,954.6,0.0,2.9,2024-02-01 10:00:00
11.6,71,954.8,0.1,5.5,2024-02-01 11:00:00
12.3,65,954.3,0.1,5.7,2024-02-01 12:00:00
13.4,60,953.6,0.0,4.3,2024-02-01 13:00:00
13.8,57,953.1,0.0,1.6,2024-02-01 14:00:00
13.4,58,953.2,0.0,0.5,2024-02-01 15:00:00
11.1,72,953.8,1.2,9.0,2024-02-01 16:00:00
10.0,77,954.0,0.0,10.5,2024-02-01 17:00:00
9.0,78,954.8,0.0,7.9,2024-02-01 18:00:00
7.2,82,955.5,0.0,7.4,2024-02-01 19:00:00
6.5,81,956.2,0.0,7.4,2024-02-01 20:00:00
5.9,78,956.7,0.0,7.5,2024-02-01 21:00:00
5.5,72,957.4,0.0,7.1,2024-02-01 22:00:00
4.7,72,957.8,0.0,8.4,2024-02-01 23:00:00
4.5,72,958.1,0.0,8.4,2024-02-02 00:00:00
3.8,76,958.1,0.0,7.6,2024-02-02 01:00:00
4.2,72,958.2,0.0,7.4,2024-02-02 02:00:00
3.4,75,957.9,0.0,9.2,2024-02-02 03:00:00
4.1,65,957.7,0.0,7.6,2024-02-02 04:00:00
6.7,50,958.7,0.0,2.9,2024-02-02 05:00:00
6.9,54,960.1,0.0,1.3,2024-02-02 06:00:00
3.8,67,959.8,0.0,6.5,2024-02-02 07:00:00
6.2,64,960.8,0.0,5.4,2024-02-02 08:00:00
8.7,63,961.9,0.0,6.7,2024-02-02 09:00:00
10.8,60,962.5,0.0,6.2,2024-02-02 10:00:00
12.8,48,962.6,0.0,8.6,2024-02-02 11:00:00
14.2,39,961.9,0.0,9.5,2024-02-02 12:00:00
14.9,35,960.7,0.0,10.6,2024-02-02 13:00:00
15.3,34,959.7,0.0,8.8,2024-02-02 14:00:00
15.1,34,958.7,0.0,9.1,2024-02-02 15:00:00
14.4,37,958.4,0.0,10.9,2024-02-02 16:00:00
12.7,45,958.1,0.0,10.9,2024-02-02 17:00:00
11.2,52,957.8,0.0,12.3,2024-02-02 18:00:00
10.5,58,958.2,0.0,12.5,2024-02-02 19:00:00
10.0,59,958.2,0.0,12.2,2024-02-02 20:00:00
9.8,56,958.3,0.0,11.7,2024-02-02 21:00:00
9.9,51,958.7,0.0,10.0,2024-02-02 22:00:00
9.9,50,958.4,0.0,8.7,2024-02-02 23:00:00
9.8,51,957.9,0.0,7.2,2024-02-03 00:00:00
9.5,51,957.2,0.0,6.3,2024-02-03 01:00:00
9.1,51,956.8,0.0,5.4,2024-02-03 02:00:00
9.3,48,956.3,0.0,5.9,2024-02-03 03:00:00
9.0,47,955.2,0.0,5.0,2024-02-03 04:00:00
8.8,48,954.7,0.0,4.6,2024-02-03 05:00:00
8.9,43,956.2,0.0,7.1,2024-02-03 06:00:00
8.9,42,956.8,0.0,10.7,2024-02-03 07:00:00
9.2,46,957.6,0.2,9.7,2024-02-03 08:00:00
9.2,54,957.9,0.4,8.6,2024-02-03 09:00:00
8.6,75,958.5,0.6,8.4,2024-02-03 10:00:00
10.0,65,959.0,0.3,11.0,2024-02-03 11:00:00
10.2,67,958.9,0.2,13.9,2024-02-03 12:00:00
9.7,74,958.3,0.2,13.5,2024-02-03 13:00:00
10.3,69,958.1,0.1,10.8,2024-02-03 14:00:00
11.1,66,957.2,0.0,9.5,2024-02-03 15:00:00
11.3,65,956.8,0.0,10.5,2024-02-03 16:00:00
11.1,65,956.4,0.0,6.2,2024-02-03 17:00:00
10.3,57,957.2,0.0,4.9,2024-02-03 18:00:00
10.2,65,957.3,0.0,5.7,2024-02-03 19:00:00
11.0,58,957.6,0.0,3.3,2024-02-03 20:00:00
10.3,61,957.3,0.0,2.6,2024-02-03 21:00:00
10.3,64,957.0,0.0,3.6,2024-02-03 22:00:00
9.7,71,956.6,0.0,2.6,2024-02-03 23:00:00
9.3,76,956.4,0.0,2.5,2024-02-04 00:00:00
9.0,79,955.8,0.0,5.2,2024-02-04 01:00:00
8.9,79,955.5,0.0,3.1,2024-02-04 02:00:00
8.6,85,955.0,0.0,1.8,2024-02-04 03:00:00
7.2,89,954.5,0.2,4.1,2024-02-04 04:00:00
7.9,83,954.2,0.0,4.3,2024-02-04 05:00:00
8.3,85,954.7,0.1,6.2,2024-02-04 06:00:00
8.1,89,954.9,0.0,5.8,2024-02-04 07:00:00
8.4,89,955.0,0.0,4.4,2024-02-04 08:00:00
10.3,80,955.9,0.0,2.8,2024-02-04 09:00:00
11.5,71,956.3,0.0,6.0,2024-02-04 10:00:00
12.4,67,956.2,0.0,5.9,2024-02-04 11:00:00
11.7,70,956.0,0.0,16.4,2024-02-04 12:00:00
12.1,67,955.2,0.1,15.3,2024-02-04 13:00:00
11.9,68,954.6,0.4,14.2,2024-02-04 14:00:00
12.1,63,954.3,0.1,10.0,2024-02-04 15:00:00
12.1,58,953.9,0.0,6.5,2024-02-04 16:00:00
10.9,78,953.7,0.0,4.2,2024-02-04 17:00:00
8.6,79,955.2,0.0,7.6,2024-02-04 18:00:00
7.4,83,955.6,0.0,9.0,2024-02-04 19:00:00
7.3,83,956.5,0.0,7.5,2024-02-04 20:00:00
7.7,80,956.9,0.0,7.1,2024-02-04 21:00:00
8.6,75,957.3,0.0,4.7,2024-02-04 22:00:00
6.2,81,957.0,0.0,5.4,2024-02-04 23:00:00
6.1,80,956.9,0.0,4.9,2024-02-05 00:00:00
5.7,82,956.9,0.0,4.7,2024-02-05 01:00:00
4.9,84,956.7,0.0,6.0,2024-02-05 02:00:00
4.4,86,956.2,0.0,7.4,2024-02-05 03:00:00
5.0,81,956.2,0.0,6.9,2024-02-05 04:00:00
4.8,79,956.0,0.0,6.1,2024-02-05 05:00:00
4.9,84,955.7,0.0,8.4,2024-02-05 06:00:00
4.1,86,955.8,0.0,8.4,2024-02-05 07:00:00
6.5,79,956.9,0.0,4.9,2024-02-05 08:00:00
9.8,71,958.1,0.0,4.8,2024-02-05 09:00:00
11.9,62,958.8,0.0,4.1,2024-02-05 10:00:00
13.5,55,958.8,0.0,5.6,2024-02-05 11:00:00
14.5,49,958.2,0.0,8.2,2024-02-05 12:00:00
14.9,48,957.5,0.0,10.2,2024-02-05 13:00:00
15.0,48,956.7,0.0,10.7,2024-02-05 14:00:00
14.9,48,956.3,0.0,8.7,2024-02-05 15:00:00
14.5,48,956.0,0.0,7.6,2024-02-05 16:00:00
12.8,60,955.7,0.0,7.6,2024-02-05 17:00:00
10.3,64,956.5,0.0,10.0,2024-02-05 18:00:00
9.1,69,956.6,0.0,10.4,2024-02-05 19:00:00
8.3,72,956.8,0.0,9.2,2024-02-05 20:00:00
7.4,75,956.9,0.0,8.0,2024-02-05 21:00:00
6.7,76,957.2,0.0,5.5,2024-02-05 22:00:00
6.2,75,957.3,0.0,4.5,2024-02-05 23:00:00
5.7,73,957.1,0.0,4.6,2024-02-06 00:00:00
5.2,73,956.9,0.0,5.2,2024-02-06 01:00:00
5.0,72,956.5,0.0,4.5,2024-02-06 02:00:00
5.9,69,956.7,0.0,3.1,2024-02-06 03:00:00
6.0,69,956.7,0.0,2.6,2024-02-06 04:00:00
5.2,73,956.6,0.0,3.4,2024-02-06 05:00:00
9.1,60,957.9,0.0,1.8,2024-02-06 06:00:00
8.5,63,958.4,0.0,2.5,2024-02-06 07:00:00
7.6,70,958.5,0.0,1.5,2024-02-06 08:00:00
9.3,68,959.4,0.0,3.4,2024-02-06 09:00:00
11.8,63,960.1,0.0,2.7,2024-02-06 10:00:00
13.7,54,960.2,0.0,5.2,2024-02-06 11:00:00
14.7,46,959.5,0.0,7.8,2024-02-06 12:00:00
15.0,42,958.9,0.0,8.1,2024-02-06 13:00:00
15.2,40,958.1,0.0,6.5,2024-02-06 14:00:00
15.1,39,957.9,0.0,4.2,2024-02-06 15:00:00
14.8,39,957.7,0.0,4.6,2024-02-06 16:00:00
12.8,56,957.5,0.0,5.4,2024-02-06 17:00:00
10.5,63,957.8,0.0,7.8,2024-02-06 18:00:00
9.3,67,958.1,0.0,8.7,2024-02-06 19:00:00
8.2,70,958.1,0.0,7.7,2024-02-06 20:00:00
7.2,73,958.3,0.0,6.0,2024-02-06 21:00:00
6.3,73,958.2,0.0,4.7,2024-02-06 22:00:00
6.1,70,958.2,0.0,4.4,2024-02-06 23:00:00
6.5,64,958.1,0.0,4.7,2024-02-07 00:00:00
5.9,62,957.9,0.0,5.0,2024-02-07 01:00:00
5.0,65,957.3,0.0,6.8,2024-02-07 02:00:00
6.1,59,957.1,0.0,5.5,2024-02-07 03:00:00
4.4,67,956.8,0.0,8.2,2024-02-07 04:00:00
4.1,68,956.8,0.0,7.3,2024-02-07 05:00:00
5.6,74,957.9,0.0,6.8,2024-02-07 06:00:00
4.5,77,958.2,0.0,8.0,2024-02-07 07:00:00
7.1,69,959.2,0.0,4.9,2024-02-07 08:00:00
10.5,62,960.6,0.0,6.1,2024-02-07 09:00:00
13.3,50,961.5,0.0,6.6,2024-02-07 10:00:00
15.1,41,961.6,0.0,13.2,2024-02-07 11:00:00
